,city_id_year,PositionCity,city_id,year,mayorid,regionid,naive_counter,dumamargin,cancel,margin,naive_counter2,naive_counter3,dem,growth_1,pressfreedom,regelect_margin,regmarginXmargin,URshare,UR_majority,gov_good,twoyrdum1,twoyrdum2,twoyrdum3,twoyrdum4,twoyrdum5,twoyrdum6,twoyrdum7,poppopprop,criminalpast,civsoc91,kprf99,education,pctRussian2002_new,lnAvgSalary,marginXdem,govgoodXmargin,opp_mayor1,cancel.oppmayor,introduce,mayorbefore,cancel_withouttwo,resource_grp,unempchg_1,unemployrate,diff_unemp,AvgSalary_demeaned_chg,marginXoppmayor,marginXmayorbefore,marginXduma,cancel.year,lagged.urvoteshare.pres,lagged.turnout.coef.pres,lagged.nonstandard.coef.pres,lagged.urvoteshare.parl,lagged.turnout.coef.parl,lagged.nonstandard.coef.parl
1,1_1999,Abakan,1,1999,1,67,4,NA,0,NA,16,64,26,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0.298664987,0,2,NA,NA,0.802815378,7.443663597,NA,NA,NA,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1_2000,Abakan,1,2000,1,67,5,NA,0,0.634000003,25,125,26,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0.302009374,0,2,25,15.10000038,0.802815378,7.859026909,16.48399925,NA,NA,0,NA,1,0,NA,NA,NA,NA,101.5369873,NA,0.634000003,NA,NA,NA,NA,NA,NA,NA,NA
3,1_2001,Abakan,1,2001,1,67,6,NA,0,0.634000003,36,216,20,107.8000031,somewhat not free,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0.303287238,0,2,25,22.79999924,0.802815378,8.133880615,12.68000031,NA,NA,0,NA,1,0,9.642857552,-3.5,1.030956149,NA,-342.0854492,NA,0.634000003,NA,NA,NA,NA,NA,NA,NA,NA
4,1_2002,Abakan,1,2002,1,67,7,NA,0,0.634000003,49,343,20,103.6999969,somewhat not free,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0.301816761,0,2,25,19.39999962,0.802815378,8.390722275,12.68000031,NA,NA,0,NA,1,0,9.642857552,-3.300000191,1.22435987,0.193403721,-194.8994141,NA,0.634000003,NA,NA,NA,NA,NA,NA,NA,NA
5,1_2003,Abakan,1,2003,1,67,8,0.142110884,0,0.634000003,64,512,20,96.80000305,somewhat not free,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0.302606344,0,2,25,17.70000076,0.802815378,8.752423286,12.68000031,NA,NA,0,NA,1,0,9.642857552,-0.899999619,1.203438401,-0.020921469,684.6582031,NA,0.634000003,0.090098299,NA,NA,NA,NA,NA,NA,NA
6,1_2004,Abakan,1,2004,1,67,9,0.142110884,0,0.634000003,81,729,20,103.4000015,somewhat not free,0.040966064,0.025972484,NA,0,0.58,0,0,1,0,0,0,0,0.303978294,0,2,25,20.39999962,0.802815378,8.966228485,12.68000031,0.367720008,NA,0,NA,1,0,9.642857552,2.5,1.512916803,0.309478402,375.0537109,NA,0.634000003,0.090098299,NA,0.63532819,0.689399757,0.504758633,0.288329292,0.188302047,0.135846275
7,1_2005,Abakan,1,2005,1,67,10,0.142110884,0,0.368900001,100,1000,21,103.9000015,somewhat not free,0.040966064,0.01511238,NA,0,0.47,0,0,0,1,0,0,0,0.303900778,0,2,25,17.5,0.802815378,9.197052002,7.746900082,0.173382998,1,0,NA,1,0,7.3,-0.199999809,1.12509346,-0.387823343,181.5009766,0.368900001,0.368900001,0.052424707,NA,0.63532819,0.689399757,0.504758633,0.288329292,0.188302047,0.135846275
8,1_2006,Abakan,1,2006,1,67,11,0.142110884,0,0.368900001,121,1331,21,103.0999985,somewhat not free,0.040966064,0.01511238,NA,0,0.48,0,0,0,1,0,0,0,0.303495437,0,2,25,17.89999962,0.802815378,9.38479805,7.746900082,0.177072003,1,0,NA,1,0,7.1,-1.400000572,1.072885633,-0.052207828,-117.5175781,0.368900001,0.368900001,0.052424707,NA,0.63532819,0.689399757,0.504758633,0.288329292,0.188302047,0.135846275
9,1_2007,Abakan,1,2007,1,67,12,0.450631142,0,0.368900001,144,1728,21,102.6999969,somewhat not free,0.040966064,0.01511238,NA,0,0.44,0,0,0,0,1,0,0,0.303935409,0,2,25,26.60000038,0.802815378,9.576856613,7.746900082,0.162315995,1,0,NA,1,0,5.3,0.200000763,0.93358916,-0.139296472,-364.5732422,0.368900001,0.368900001,0.166237831,NA,0.63532819,0.689399757,0.504758633,0.288329292,0.188302047,0.135846275
10,1_2008,Abakan,1,2008,1,67,13,0.450631142,0,0.368900001,169,2197,21,103.5999985,somewhat not free,0.040966064,0.01511238,0.269230783,0,0.32,0,0,0,0,1,0,0,0.303849041,0,2,25,24.39999962,0.802815378,9.811098099,7.746900082,0.118047997,1,0,NA,1,0,6.8,-2.200000286,1.082059979,0.148470819,46.61425781,0.368900001,0.368900001,0.166237831,NA,0.603639903,0.64452575,0.472434475,0.570425402,0.60565624,0.414802537
11,1_2009,Abakan,1,2009,1,67,14,0.450631142,0,0.753400028,196,2744,21,102.8000031,somewhat not free,0.332453638,0.250470579,0.269230783,0,0.2,0,0,0,0,0,1,0,0.303780347,0,2,25,27.20000076,0.802815378,9.929739952,15.82140064,0.150680006,1,0,NA,1,0,10.3,0.400000095,1.9877491,0.90568912,814.1054688,0.753400028,0.753400028,0.339505523,NA,0.603639903,0.64452575,0.472434475,0.570425402,0.60565624,0.414802537
12,1_2010,Abakan,1,2010,1,67,15,0.450631142,0,0.753400028,225,3375,21,97.59999847,somewhat not free,0.332453638,0.250470579,0.269230783,0,0.26,0,0,0,0,0,1,0,0.307777703,0,2,25,27.20000076,0.802815378,10.04957771,15.82140064,0.195884004,1,0,NA,1,0,15.4,1.699999809,1.275563002,-0.712186098,677.2148438,0.753400028,0.753400028,0.339505523,NA,0.603639903,0.64452575,0.472434475,0.570425402,0.60565624,0.414802537
13,1_2011,Abakan,1,2011,1,67,16,0.059230115,0,0.753400028,256,4096,21,NA,somewhat not free,0.332453638,0.250470579,0.269230783,0,0.234,0,0,0,0,0,0,1,0.311104834,0,2,25,27.20000076,0.802815378,10.15124607,15.82140064,0.176295608,1,0,NA,1,0,15.3,0.100000381,1.185199022,-0.090363979,-140.03125,0.753400028,0.753400028,0.044623971,NA,0.603639903,0.64452575,0.472434475,0.570425402,0.60565624,0.414802537
14,1_2012,Abakan,1,2012,1,67,17,0.059230115,0,0.753400028,289,4913,21,NA,somewhat not free,0.332453638,0.250470579,0.269230783,0,NA,0,0,0,0,0,0,1,0.311104834,0,2,25,27.20000076,0.802815378,10.28144455,15.82140064,NA,1,0,NA,1,0,NA,NA,0.961221635,-0.223977387,-151.7851563,0.753400028,0.753400028,0.044623971,NA,0.555461002,0.670115667,0.43826932,0.347483371,0.631479725,0.614023615
15,2_1999,Al'met'evsk,2,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2_2000,Al'met'evsk,2,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2_2001,Al'met'evsk,2,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0.857968152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2_2002,Al'met'evsk,2,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.393867373,0.535899222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,2_2003,Al'met'evsk,2,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.494780779,0.100913405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,2_2004,Al'met'evsk,2,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,2.130321503,0.635540724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,2_2005,Al'met'evsk,2,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,2.731282234,0.600960732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,2_2006,Al'met'evsk,2,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.641549706,-1.089732528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,2_2007,Al'met'evsk,2,2007,3,46,1,0.619330585,NA,NA,1,1,22,108.5,not free,0.466032743,NA,NA,NA,0.77,0,0,0,0,1,0,0,0.037738282,0,3,18,24.60000038,0.394945055,9.559658051,NA,NA,NA,0,0,0,NA,25.3,-1.099999905,1.733186483,0.091636777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,2_2008,Al'met'evsk,2,2008,3,46,2,0.619330585,NA,NA,4,8,22,110.6999969,not free,0.466032743,NA,NA,NA,0.73,0,0,0,0,1,0,0,0.037690785,0,3,18,25,0.394945055,9.770298958,NA,NA,NA,0,0,0,NA,21.9,0,1.688173056,-0.045013428,-436.3857422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,2_2009,Al'met'evsk,2,2009,3,46,3,0.619330585,NA,NA,9,27,22,107.6999969,not free,0.598203897,NA,NA,NA,0.69,0,0,0,0,0,1,0,0.037668325,0,3,18,27.39999962,0.394945055,9.934937477,NA,NA,NA,0,0,0,NA,22.8,-0.699999809,3.861133337,2.172960281,1650.105469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,2_2010,Al'met'evsk,2,2010,3,46,4,0.619330585,NA,NA,16,64,22,95.80000305,not free,0.598203897,NA,0.866666675,1,NA,0,0,0,0,0,1,0,0.038815785,0,3,18,27.39999962,0.394945055,10.05251122,NA,NA,NA,0,0,0,NA,21.6,3.599999905,2.520115376,-1.341017962,638.2148438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,2_2011,Al'met'evsk,2,2011,2,46,1,0.697828412,NA,NA,1,1,22,NA,not free,NA,NA,0.866666675,1,0.3925,0,0,0,0,0,0,1,0.039145451,0,3,18,27.39999962,0.394945055,10.07794476,NA,NA,NA,0,0,0,NA,22.7,-2.199999809,1.475422144,-1.044693232,-2019.03125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,2_2012,Al'met'evsk,2,2012,2,46,2,0.697828412,NA,NA,4,8,22,NA,not free,NA,NA,0.866666675,1,NA,0,0,0,0,0,0,1,0.039145451,0,3,18,27.39999962,0.394945055,10.25227642,NA,NA,NA,0,0,0,NA,NA,NA,1.573443413,0.098021269,820.2148438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,3_1999,Anadyr',3,1999,5,89,2,NA,0,NA,4,8,15,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0.180956483,0,1,NA,NA,0.518690526,7.081708431,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,3_2000,Anadyr',3,2000,5,89,3,NA,0,NA,9,27,15,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0.201382831,0,1,11.10000038,15.89999962,0.518690526,7.487173557,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,-183.4630127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,3_2001,Anadyr',3,2001,5,89,4,NA,0,NA,16,64,18,105.0999985,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0.212618932,0,1,11.10000038,15.80000019,0.518690526,7.813187122,NA,NA,NA,0,NA,0,0,25.38571358,1,0.308606714,NA,-473.0854492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,3_2002,Anadyr',3,2002,5,89,5,NA,0,NA,25,125,18,129.3999939,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0.202843502,0,1,11.10000038,23.89999962,0.518690526,8.167919159,NA,NA,NA,0,NA,1,0,25.38571358,-2.900000095,0.11431475,-0.194291964,-139.8994141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,3_2003,Anadyr',3,2003,5,89,6,0.396788538,0,NA,36,216,18,142,NA,NA,NA,NA,0,NA,0,0,1,0,0,0,0,0.208516657,0,1,11.10000038,25.60000038,0.518690526,8.427268028,NA,NA,NA,0,NA,1,0,25.38571358,-2.900000095,0.190524578,0.076209828,-191.3417969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,3_2004,Anadyr',3,2004,6,89,1,NA,0,0.682500005,1,1,18,125.9000015,NA,NA,NA,NA,0,NA,0,0,1,0,0,0,0,0.213478521,0,1,11.10000038,23.89999962,0.518690526,8.651024818,12.28499985,NA,1,0,NA,0,0,25.38571358,0.300000191,0.138783753,-0.051740825,13.05371094,0.682500005,0,NA,NA,NA,NA,NA,NA,NA,NA
35,3_2005,Anadyr',3,2005,6,89,2,NA,0,0.682500005,4,8,16,92,NA,0.322981358,0.220434785,NA,0,NA,0,0,0,1,0,0,0,0.221131235,0,1,11.10000038,21,0.518690526,8.890823364,10.92000008,NA,1,0,NA,0,0,7.5,-1.300000191,0.252334088,0.113550335,-303.4990234,0.682500005,0,NA,NA,NA,NA,NA,NA,NA,NA
36,3_2006,Anadyr',3,2006,6,89,3,NA,0,0.682500005,9,27,16,85.59999847,NA,0.322981358,0.220434785,NA,0,NA,0,0,0,1,0,0,0,0.228710026,0,1,11.10000038,21.60000038,0.518690526,9.10586834,10.92000008,NA,1,0,NA,0,0,7.5,0.900000095,0.46706,0.214725912,-412.5175781,0.682500005,0,NA,NA,NA,NA,NA,NA,NA,NA
37,3_2007,Anadyr',3,2007,6,89,4,0.696298242,0,0.682500005,16,64,16,105.5,NA,0.322981358,0.220434785,NA,0,NA,0,0,0,0,1,0,0,0.234625012,0,1,11.10000038,24.89999962,0.518690526,9.360053062,10.92000008,NA,1,0,NA,0,0,12,-0.700000048,0.542168677,0.075108677,-278.5732422,0.682500005,0,0.475223541,NA,NA,NA,NA,NA,NA,NA
38,3_2008,Anadyr',3,2008,6,89,5,0.696298242,0,0.682500005,25,125,16,113.5999985,NA,0.322981358,0.220434785,NA,NA,NA,0,0,0,0,1,0,0,0.237052038,0,1,11.10000038,26,0.518690526,9.601774216,10.92000008,NA,1,0,NA,0,0,29.9,-0.100000143,0.346434116,-0.19573456,-585.3857422,0.682500005,0,0.475223541,NA,NA,NA,NA,NA,NA,NA
39,3_2009,Anadyr',3,2009,6,89,6,0.696298242,0,0.682500005,36,216,16,117.4000015,NA,0.322981358,0.220434785,0.866666675,1,NA,0,0,0,0,0,1,0,0.240072563,0,1,11.10000038,29,0.518690526,10.96380901,10.92000008,NA,1,0,NA,1,0,40.8,1.099999905,0.363856882,0.017422765,41472.10156,0.682500005,0.682500005,0.475223541,NA,NA,NA,NA,NA,NA,NA
40,3_2010,Anadyr',3,2010,6,89,7,0.696298242,0,0.176899984,49,343,16,106,NA,0.322981358,0.057135396,0.866666675,1,NA,0,0,0,0,0,1,0,0.266450584,0,1,11.10000038,29,0.518690526,11.03161049,2.830399752,NA,0,0,NA,1,0,38.2,-0.299999714,0.734980822,0.37112394,2114.21875,0,0.176899984,0.123175152,NA,NA,NA,NA,NA,NA,NA
41,3_2011,Anadyr',3,2011,6,89,8,0.411192238,0,0.176899984,64,512,16,NA,NA,0.512444079,0.090651348,0.866666675,1,NA,0,0,0,0,0,0,1,0.275786847,0,1,11.10000038,29,0.518690526,11.07454491,2.830399752,NA,0,0,NA,1,0,41.8,-0.300000191,0.326868594,-0.408112228,93.96875,0,0.176899984,0.072739899,NA,NA,NA,NA,NA,NA,NA
42,3_2012,Anadyr',3,2012,6,89,9,0.411192238,0,0.176899984,81,729,16,NA,NA,0.512444079,0.090651348,0.866666675,1,NA,0,0,0,0,0,0,1,0.275786847,0,1,11.10000038,29,0.518690526,11.18240547,2.830399752,NA,0,0,NA,1,0,NA,NA,1.226535797,0.899667203,3632.210938,0,0.176899984,0.072739899,NA,NA,NA,NA,NA,NA,NA
43,4_1999,Angarsk,4,1999,9,72,1,NA,0,0.327999979,1,1,34,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0.100781262,0,4,NA,NA,0.89882189,7.074963093,11.15199947,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,0.327999979,0,NA,NA,NA,NA,NA,NA,NA,NA
44,4_2000,Angarsk,4,2000,9,72,2,NA,0,0.327999979,4,8,34,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0.102141671,0,4,23.60000038,21.20000076,0.89882189,7.494986057,11.15199947,NA,1,0,NA,0,0,NA,NA,NA,NA,-161.4630127,0.327999979,0,NA,NA,NA,NA,NA,NA,NA,NA
45,4_2001,Angarsk,4,2001,9,72,3,NA,0,0.327999979,9,27,33,105.1999969,somewhat free,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0.100519411,0,4,23.60000038,23.39999962,0.89882189,7.934513569,10.8239994,NA,1,0,NA,0,0,5.971428394,-3.099999428,0.662599921,NA,-168.0854492,0.327999979,0,NA,NA,NA,NA,NA,NA,NA,NA
46,4_2002,Angarsk,4,2002,9,72,4,NA,0,0.327999979,16,64,33,102.8000031,somewhat free,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0.096882343,0,4,23.60000038,22.70000076,0.89882189,8.247743607,10.8239994,NA,1,0,NA,0,0,5.971428394,-0.400000572,0.806867123,0.144267201,-165.8994141,0.327999979,0,NA,NA,NA,NA,NA,NA,NA,NA
47,4_2003,Angarsk,4,2003,7,72,1,0.179773733,0,0.142000005,1,1,33,101.1999969,somewhat free,NA,NA,NA,NA,0.26,0,0,1,0,0,0,0,0.09714742,0,4,23.60000038,21,0.89882189,8.519789696,4.686000347,0.03692,1,0,NA,0,0,5.971428394,-0.099999428,1.00385499,0.196987867,-41.34179688,0.142000005,0,0.02552787,NA,NA,NA,NA,NA,NA,NA
48,4_2004,Angarsk,4,2004,7,72,2,0.179773733,0,0.142000005,4,8,33,105.3000031,somewhat free,0.170659527,0.024233654,NA,NA,0.19,0,0,1,0,0,0,0,0.097097531,0,4,23.60000038,23.70000076,0.89882189,8.737934113,4.686000347,0.026980001,1,0,NA,0,0,5.971428394,0.599999428,1.10834384,0.10448885,89.05371094,0.142000005,0,0.02552787,NA,0.627254945,0.737379897,0.432695178,0.33347315,0.388324644,0.208201726
49,4_2005,Angarsk,4,2005,7,72,3,0.179773733,0,0.142000005,9,27,36,106.0999985,somewhat free,0.170659527,0.024233654,0.400000006,0,0.23,0,0,0,1,0,0,0,0.096878655,0,4,23.60000038,24.10000038,0.89882189,8.958668709,5.111999989,0.03266,1,0,NA,0,0,3.8,-1.199999809,1.088784695,-0.019559145,-312.4990234,0.142000005,0,0.02552787,NA,0.627254945,0.737379897,0.432695178,0.33347315,0.388324644,0.208201726
50,4_2006,Angarsk,4,2006,7,72,4,0.179773733,0,0.02,16,64,36,108.3000031,somewhat free,0.170659527,0.00341319,0.400000006,0,0.24,0,0,0,1,0,0,0,0.096648023,0,4,23.60000038,22.79999924,0.89882189,9.189320564,0.719999969,0.0048,0,0,NA,1,0,3.4,-0.5,NA,NA,-138.5175781,0,0.02,0.003595475,NA,0.627254945,0.737379897,0.432695178,0.33347315,0.388324644,0.208201726
51,4_2007,Angarsk,4,2007,7,72,5,0.421676308,0,0.02,25,125,36,112,somewhat free,0.170659527,0.00341319,0.400000006,0,0.64,0,0,0,0,1,0,0,0.096598536,0,4,23.60000038,24.10000038,0.89882189,9.423998833,0.719999969,0.0128,0,0,NA,1,0,4.1,-1.100000381,2.338065863,NA,-295.5732422,0,0.02,0.008433526,NA,0.627254945,0.737379897,0.432695178,0.33347315,0.388324644,0.208201726
52,4_2008,Angarsk,4,2008,8,72,1,NA,0,0.317400008,1,1,36,109.0999985,somewhat not free,0.22954002,0.072856002,0.400000006,0,NA,0,0,0,0,1,0,0,0.09633787,0,4,23.60000038,23,0.89882189,9.683899879,11.42640018,NA,1,0,NA,0,0,4.5,-0.799999237,1.162230134,-1.175835729,-86.38574219,0.317400008,0,NA,NA,0.548152734,0.639966817,0.73021091,0.540547012,0.604738041,0.571184786
53,4_2009,Angarsk,4,2009,8,72,2,NA,0,0.317400008,4,8,36,103.6999969,somewhat not free,0.22954002,0.072856002,0.400000006,0,0.24,0,0,0,0,0,1,0,0.096073136,0,4,23.60000038,22.79999924,0.89882189,10.0296793,11.42640018,0.076176003,1,0,NA,1,0,5.3,0.599999428,1.446717739,0.284487605,5150.105469,0.317400008,0.317400008,NA,NA,0.548152734,0.639966817,0.73021091,0.540547012,0.604738041,0.571184786
54,4_2010,Angarsk,4,2010,8,72,3,NA,0,0.317400008,9,27,36,95.05000305,somewhat not free,0.22954002,0.072856002,0.071428575,0,0.13,0,0,0,0,0,1,0,0.09319789,0,4,23.60000038,22.79999924,0.89882189,10.10683632,11.42640018,0.041262001,1,0,NA,1,0,7.5,2.100000381,1.040906191,-0.405811548,-116.7851563,0.317400008,0.317400008,NA,NA,0.548152734,0.639966817,0.73021091,0.540547012,0.604738041,0.571184786
55,4_2011,Angarsk,4,2011,8,72,4,-0.157275066,0,0.317400008,16,64,36,NA,somewhat not free,0.22954002,0.072856002,0.071428575,0,0.295,0,0,0,0,0,0,1,0.092860445,0,4,23.60000038,22.79999924,0.89882189,10.18070221,11.42640018,0.093633004,1,0,NA,1,0,13.2,-0.600000381,1.063696623,0.022790432,-738.03125,0.317400008,0.317400008,-0.049919106,NA,0.548152734,0.639966817,0.73021091,0.540547012,0.604738041,0.571184786
56,4_2012,Angarsk,4,2012,8,72,5,-0.157275066,0,0.317400008,25,125,36,NA,somewhat not free,0.22954002,0.072856002,0.071428575,0,NA,0,0,0,0,0,0,1,0.092860445,0,4,23.60000038,22.79999924,0.89882189,10.30129051,11.42640018,NA,1,0,NA,1,0,NA,NA,1.060467124,-0.003229499,-332.7851563,0.317400008,0.317400008,-0.049919106,NA,0.457345373,0.53348231,0.429325095,0.225373647,0.433785032,0.452260043
68,5_2010,Arzamas,5,2010,11,50,10,0.39533776,1,0.280099988,100,1000,34,82,somewhat not free,-0.046191365,-0.0129382,0.942857146,1,0.41,0,0,0,0,0,1,0,0.031885795,0,4,24.39999962,26.70000076,0.949594617,9.530465126,9.523399353,0.114840992,1,1,NA,1,0,0.1,1.800000191,1.646675944,-0.95252502,135.2148438,0.280099988,0.280099988,0.110734105,2010,0.565411539,1.140792565,0.662370435,0.585573969,1.173391978,0.772470309
57,5_1999,Arzamas,5,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA
58,5_2000,Arzamas,5,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA
59,5_2001,Arzamas,5,2001,11,50,1,NA,0,NA,1,1,37,109.9000015,somewhat free,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0.030493058,0,4,24.39999962,19.70000076,0.949594617,7.70481205,NA,NA,NA,0,NA,0,0,0.071428575,0.400000095,1.86773634,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA
60,5_2002,Arzamas,5,2002,11,50,2,NA,0,NA,4,8,37,109.3000031,somewhat free,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0.030917637,0,4,24.39999962,21,0.949594617,8.065893173,NA,NA,NA,0,NA,1,0,0.071428575,0.399999619,1.983524084,0.115787745,-227.8994141,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA
61,5_2003,Arzamas,5,2003,11,50,3,0.145356566,0,NA,9,27,37,105.1999969,somewhat free,NA,NA,NA,NA,0.29,0,0,1,0,0,0,0,0.030965108,0,4,24.39999962,22.79999924,0.949594617,8.215817451,NA,NA,NA,0,NA,1,0,0.071428575,-0.299999714,1.625290871,-0.358233213,-720.3417969,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA
62,5_2004,Arzamas,5,2004,11,50,4,0.145356566,0,NA,16,64,37,105.1999969,somewhat free,NA,NA,NA,NA,0.18,0,0,1,0,0,0,0,0.031077437,0,4,24.39999962,18.89999962,0.949594617,8.430763245,NA,NA,NA,0,NA,1,0,0.071428575,-1.700000286,1.33906889,-0.286221981,-245.9462891,NA,NA,NA,2010,0.619337979,0.882121401,0.671290962,0.320602703,0.403815208,0.17084064
63,5_2005,Arzamas,5,2005,11,50,5,0.145356566,0,NA,25,125,34,104.3000031,somewhat free,NA,NA,0.432432443,0,0.13,0,0,0,1,0,0,0,0.031160513,0,4,24.39999962,23.20000076,0.949594617,8.59766674,NA,NA,NA,0,NA,1,0,0,1.200000286,1.458026052,0.118957162,-1019.499023,NA,NA,NA,2010,0.619337979,0.882121401,0.671290962,0.320602703,0.403815208,0.17084064
64,5_2006,Arzamas,5,2006,11,50,6,0.145356566,0,0.280099988,36,216,34,106,somewhat free,-0.046191365,-0.0129382,0.432432443,0,0.17,0,0,0,1,0,0,0,0.031297527,0,4,24.39999962,24,0.949594617,8.864040375,9.523399353,0.047617,1,0,NA,1,0,0,-1.400000095,0.868762255,-0.589263797,-501.5175781,0.280099988,0.280099988,0.040714372,2010,0.619337979,0.882121401,0.671290962,0.320602703,0.403815208,0.17084064
65,5_2007,Arzamas,5,2007,11,50,7,0.39533776,0,0.280099988,49,343,34,108.0999985,somewhat free,-0.046191365,-0.0129382,0.432432443,0,0.57,0,0,0,0,1,0,0,0.031470921,0,4,24.39999962,22.39999962,0.949594617,9.081710815,9.523399353,0.159656987,1,0,NA,1,0,0.1,-0.699999809,0.72545588,-0.143306375,-1165.573242,0.280099988,0.280099988,0.110734105,2010,0.619337979,0.882121401,0.671290962,0.320602703,0.403815208,0.17084064
